Timestamp,Location,Signal Strength (dBm),Download Speed (Mbps),Upload Speed (Mbps),Latency (ms),Jitter (ms),Network Type,Device Model,Carrier,Band,Battery Level (%),Temperature (°C),Connected Duration (min),Handover Count,Data Usage (MB),Video Streaming Quality,VoNR Enabled,Network Congestion Level,Ping to Google (ms),Dropped Connection,hour,day_of_week,month,date,Location_encoded,Network Type_encoded,Carrier_encoded,Band_encoded,Network Congestion Level_encoded,Device Model_encoded,VoNR Enabled_encoded,Dropped Connection_encoded
2024-07-04 20:49:51.216912,Chennai,-62.2,415.31,107.0,12.9,2.28,5G NSA,GT 7,BSNL,n258,71,25.0,35,4,485.76,4,False,High,96.8,False,20,3,7,2024-07-04,1,1,2,0,0,0,0,0
2024-07-04 20:59:51.216909,Berlin,-75.4,954.12,82.21,8.2,1.63,4G,Pixel 7,AT&T,n78,83,22.2,23,3,25.53,3,False,Low,64.8,True,20,3,7,2024-07-04,0,0,0,4,1,3,0,1
2024-07-04 21:09:51.216907,San Francisco,-101.3,538.89,52.64,3.9,2.33,4G,Pixel 7,Verizon,n260,55,40.2,41,3,84.23,2,False,Medium,91.1,False,21,3,7,2024-07-04,6,0,5,1,2,3,0,0
2024-07-04 21:19:51.216904,Delhi,-79.6,717.08,42.61,12.2,1.26,5G NSA,Pixel 7,Jio,n78,31,21.8,8,1,436.02,5,False,Medium,22.5,True,21,3,7,2024-07-04,2,1,3,4,2,3,0,1
2024-07-04 21:29:51.216901,Delhi,-65.4,110.73,36.0,5.9,3.2,5G NSA,Galaxy S23,Vi,n258,46,22.3,5,0,227.8,3,False,Low,10.1,True,21,3,7,2024-07-04,2,1,6,0,1,1,0,1
2024-07-04 21:39:51.216899,Tokyo,-67.0,937.15,113.48,12.5,0.84,5G NSA,Galaxy S23,Verizon,n41,88,44.9,46,3,54.86,2,False,Low,44.3,False,21,3,7,2024-07-04,7,1,5,3,1,1,0,0
2024-07-04 21:49:51.216896,Kolkata,-104.5,843.44,26.09,10.1,4.4,4G,iPhone 14,Jio,n78,20,37.8,44,3,141.75,3,False,Medium,58.4,False,21,3,7,2024-07-04,3,0,3,4,2,4,0,0
2024-07-04 21:59:51.216893,New York,-79.0,203.45,104.81,4.1,1.13,5G SA,Nord 4,AT&T,n78,30,41.7,56,4,286.35,3,True,Medium,56.8,False,21,3,7,2024-07-04,5,2,0,4,2,2,1,0
2024-07-04 22:09:51.216891,Chennai,-90.3,407.93,134.84,6.0,2.27,4G,Galaxy S23,BSNL,n78,66,22.6,10,1,171.12,4,False,High,65.5,True,22,3,7,2024-07-04,1,0,2,4,0,1,0,1
2024-07-04 22:19:51.216888,Mumbai,-77.2,381.76,73.76,1.5,4.39,5G NSA,Galaxy S23,Vi,n258,68,44.0,49,0,80.81,1,False,Low,33.0,False,22,3,7,2024-07-04,4,1,6,0,1,1,0,0
2024-07-04 22:29:51.216886,San Francisco,-71.7,716.82,70.14,1.9,1.51,4G,Nord 4,T-Mobile,n41,62,22.7,42,3,165.66,4,True,High,18.6,False,22,3,7,2024-07-04,6,0,4,3,0,2,1,0
2024-07-04 22:39:51.216883,Berlin,-88.3,262.48,97.54,6.6,4.95,5G NSA,Nord 4,T-Mobile,n78,58,38.4,43,2,215.46,3,False,High,86.5,False,22,3,7,2024-07-04,0,1,4,4,0,2,0,0
2024-07-04 22:49:51.216881,Berlin,-70.7,980.48,27.28,9.6,1.58,4G,Nord 4,T-Mobile,n78,58,20.6,11,4,471.21,4,True,High,21.5,True,22,3,7,2024-07-04,0,0,4,4,0,2,1,1
2024-07-04 22:59:51.216879,San Francisco,-83.5,688.12,139.79,1.5,1.01,5G SA,GT 7,Verizon,n260,81,41.3,54,2,426.43,1,True,High,11.0,False,22,3,7,2024-07-04,6,2,5,1,0,0,1,0
2024-07-04 23:09:51.216877,Mumbai,-85.3,166.86,113.84,15.5,1.34,5G SA,GT 7,Airtel,n258,10,22.9,50,3,59.08,2,True,Low,76.7,False,23,3,7,2024-07-04,4,2,1,0,1,0,1,0
2024-07-04 23:19:51.216875,New York,-103.9,199.22,78.82,11.4,1.88,5G NSA,Nord 4,Verizon,n78,71,40.4,59,3,493.34,2,False,Low,78.2,False,23,3,7,2024-07-04,5,1,5,4,1,2,0,0
2024-07-04 23:29:51.216873,Kolkata,-69.8,865.55,96.67,14.3,2.66,5G SA,iPhone 14,Airtel,n28,44,37.5,16,2,85.29,2,False,Low,28.1,False,23,3,7,2024-07-04,3,2,1,2,1,4,0,0
2024-07-04 23:39:51.216871,Berlin,-64.1,978.57,22.45,17.5,3.1,5G SA,Galaxy S23,AT&T,n41,47,28.9,20,2,252.66,2,True,Low,10.6,True,23,3,7,2024-07-04,0,2,0,3,1,1,1,1
2024-07-04 23:49:51.216868,San Francisco,-95.5,376.14,98.94,15.3,4.46,5G NSA,GT 7,AT&T,n41,72,22.3,28,4,16.74,5,False,Medium,92.2,True,23,3,7,2024-07-04,6,1,0,3,2,0,0,1
2024-07-04 23:59:51.216866,Mumbai,-91.4,348.91,147.47,8.9,1.55,5G SA,Nord 4,BSNL,n28,92,36.7,52,0,199.6,1,False,Medium,34.9,True,23,3,7,2024-07-04,4,2,2,2,2,2,0,1
2024-07-05 00:09:51.216863,Mumbai,-81.9,430.95,20.3,15.7,2.24,4G,Galaxy S23,BSNL,n28,15,35.8,36,4,210.33,5,True,Low,57.2,True,0,4,7,2024-07-05,4,0,2,2,1,1,1,1
2024-07-05 00:19:51.216861,Delhi,-98.2,853.2,81.58,18.3,1.48,5G SA,iPhone 14,Vi,n28,42,28.1,15,1,384.08,1,True,Low,66.5,False,0,4,7,2024-07-05,2,2,6,2,1,4,1,0
2024-07-05 00:29:51.216858,Berlin,-94.7,748.67,52.14,14.2,1.73,5G SA,Pixel 7,AT&T,n78,71,22.5,4,0,223.56,1,False,High,68.3,False,0,4,7,2024-07-05,0,2,0,4,0,3,0,0
2024-07-05 00:39:51.216855,San Francisco,-64.2,374.47,69.54,1.3,1.08,5G NSA,Galaxy S23,T-Mobile,n260,54,23.7,5,4,444.72,4,False,Medium,84.6,True,0,4,7,2024-07-05,6,1,4,1,2,1,0,1
2024-07-05 00:49:51.216853,Berlin,-75.0,270.77,67.4,18.2,1.59,5G SA,iPhone 14,Verizon,n260,94,42.6,56,1,174.79,1,True,Medium,23.1,True,0,4,7,2024-07-05,0,2,5,1,2,4,1,1
2024-07-05 00:59:51.216850,Mumbai,-71.1,391.1,82.29,17.6,0.14,4G,Nord 4,Vi,n258,45,25.7,6,4,396.42,2,True,Medium,32.7,False,0,4,7,2024-07-05,4,0,6,0,2,2,1,0
2024-07-05 01:09:51.216848,New York,-62.5,438.14,20.77,12.5,1.66,5G SA,iPhone 14,Verizon,n78,78,31.9,21,1,94.49,1,False,Medium,69.1,True,1,4,7,2024-07-05,5,2,5,4,2,4,0,1
2024-07-05 01:19:51.216845,Chennai,-88.5,317.55,137.13,8.6,2.68,5G NSA,Nord 4,Airtel,n258,21,28.2,40,4,125.65,5,False,High,66.2,False,1,4,7,2024-07-05,1,1,1,0,0,2,0,0
2024-07-05 01:29:51.216842,Kolkata,-106.1,452.16,141.43,6.5,3.01,5G NSA,Nord 4,Vi,n258,75,25.5,58,2,142.11,4,True,Medium,93.2,False,1,4,7,2024-07-05,3,1,6,0,2,2,1,0
2024-07-05 01:39:51.216840,Mumbai,-106.1,447.87,147.06,7.2,0.88,5G NSA,Nord 4,Vi,n258,37,26.9,34,3,203.59,1,True,High,21.8,True,1,4,7,2024-07-05,4,1,6,0,0,2,1,1
2024-07-05 01:49:51.216837,New York,-62.5,395.12,134.0,6.8,4.39,5G NSA,GT 7,T-Mobile,n78,42,22.9,52,2,378.01,1,False,Medium,18.9,True,1,4,7,2024-07-05,5,1,4,4,2,0,0,1
2024-07-05 01:59:51.216835,Mumbai,-100.4,332.17,85.47,5.0,0.69,5G NSA,GT 7,Jio,n28,84,20.3,19,1,337.72,1,False,Medium,60.1,False,1,4,7,2024-07-05,4,1,3,2,2,0,0,0
2024-07-05 02:09:51.216832,Delhi,-106.0,713.02,117.31,12.9,2.25,4G,Pixel 7,BSNL,n258,90,35.6,29,3,375.9,5,False,Medium,23.7,False,2,4,7,2024-07-05,2,0,2,0,2,3,0,0
2024-07-05 02:19:51.216830,Delhi,-74.3,530.47,115.47,12.1,4.72,5G SA,Galaxy S23,Vi,n28,37,38.2,5,2,73.78,3,True,High,72.5,True,2,4,7,2024-07-05,2,2,6,2,0,1,1,1
2024-07-05 02:29:51.216827,Kolkata,-98.1,829.76,132.26,1.9,1.72,4G,Pixel 7,Vi,n28,88,38.0,31,3,304.22,1,False,Low,25.6,True,2,4,7,2024-07-05,3,0,6,2,1,3,0,1
2024-07-05 02:39:51.216824,Kolkata,-101.7,109.4,113.25,7.6,4.42,4G,Galaxy S23,BSNL,n258,55,32.3,1,1,342.84,1,False,Low,52.9,True,2,4,7,2024-07-05,3,0,2,0,1,1,0,1
2024-07-05 02:49:51.216822,Delhi,-85.4,372.06,28.67,11.9,2.36,5G SA,GT 7,Airtel,n78,50,30.1,48,4,439.77,5,False,Medium,51.3,False,2,4,7,2024-07-05,2,2,1,4,2,0,0,0
2024-07-05 02:59:51.216819,Chennai,-104.5,643.27,113.16,17.3,1.16,5G SA,iPhone 14,Airtel,n78,96,26.1,30,2,38.7,2,False,Medium,47.8,False,2,4,7,2024-07-05,1,2,1,4,2,4,0,0
2024-07-05 03:09:51.216817,Berlin,-81.1,482.04,117.43,2.8,4.76,5G NSA,Nord 4,Verizon,n78,84,25.5,15,3,451.74,2,True,High,84.1,True,3,4,7,2024-07-05,0,1,5,4,0,2,1,1
2024-07-05 03:19:51.216814,Mumbai,-60.3,949.5,93.55,20.0,3.42,5G NSA,Galaxy S23,Vi,n258,60,44.8,15,0,217.26,1,True,Medium,86.2,True,3,4,7,2024-07-05,4,1,6,0,2,1,1,1
2024-07-05 03:29:51.216811,Berlin,-69.4,949.36,34.8,3.0,3.47,5G SA,iPhone 14,T-Mobile,n260,64,40.5,42,0,168.68,2,False,Low,63.0,True,3,4,7,2024-07-05,0,2,4,1,1,4,0,1
2024-07-05 03:39:51.216809,Berlin,-78.0,188.66,99.36,1.6,2.6,5G SA,iPhone 14,AT&T,n78,55,20.2,36,0,386.99,1,True,Medium,67.3,False,3,4,7,2024-07-05,0,2,0,4,2,4,1,0
2024-07-05 03:49:51.216806,Kolkata,-66.7,802.26,142.89,14.8,3.95,5G NSA,Pixel 7,Airtel,n258,53,42.1,54,0,457.44,2,False,Low,34.3,True,3,4,7,2024-07-05,3,1,1,0,1,3,0,1
2024-07-05 03:59:51.216804,Berlin,-94.4,975.29,140.01,17.6,3.25,4G,Galaxy S23,T-Mobile,n260,66,44.8,33,2,373.97,1,True,Medium,25.2,False,3,4,7,2024-07-05,0,0,4,1,2,1,1,0
2024-07-05 04:09:51.216801,San Francisco,-82.1,594.3,65.3,11.0,0.8,5G NSA,iPhone 14,T-Mobile,n260,41,26.0,45,3,27.2,1,False,Medium,27.0,False,4,4,7,2024-07-05,6,1,4,1,2,4,0,0
2024-07-05 04:19:51.216798,Delhi,-65.6,640.05,27.26,5.6,0.25,4G,Pixel 7,Jio,n28,71,24.5,33,0,317.27,1,True,High,27.8,True,4,4,7,2024-07-05,2,0,3,2,0,3,1,1
2024-07-05 04:29:51.216796,Berlin,-68.4,556.06,71.11,7.2,4.94,4G,Nord 4,AT&T,n78,27,23.2,18,4,457.83,1,True,Medium,82.4,False,4,4,7,2024-07-05,0,0,0,4,2,2,1,0
2024-07-05 04:39:51.216793,Tokyo,-97.6,762.51,84.98,9.7,2.51,5G NSA,Nord 4,AT&T,n260,85,43.8,28,1,363.37,2,False,Low,27.5,True,4,4,7,2024-07-05,7,1,0,1,1,2,0,1
2024-07-05 04:49:51.216791,Kolkata,-62.2,891.21,55.6,9.0,3.0,4G,Pixel 7,BSNL,n258,41,38.0,57,1,42.78,3,False,Low,84.7,False,4,4,7,2024-07-05,3,0,2,0,1,3,0,0
2024-07-05 04:59:51.216788,New York,-67.5,187.05,134.15,19.8,1.72,4G,Pixel 7,Verizon,n41,25,34.5,28,2,52.54,1,False,Medium,57.9,False,4,4,7,2024-07-05,5,0,5,3,2,3,0,0
2024-07-05 05:09:51.216785,Berlin,-105.3,527.86,107.82,19.9,4.7,5G NSA,Nord 4,AT&T,n41,81,39.8,17,4,252.66,4,True,Medium,71.4,False,5,4,7,2024-07-05,0,1,0,3,2,2,1,0
2024-07-05 05:19:51.216783,Kolkata,-95.0,510.43,90.89,15.9,3.89,4G,Galaxy S23,Jio,n258,39,43.6,26,2,135.03,1,False,Low,92.9,False,5,4,7,2024-07-05,3,0,3,0,1,1,0,0
2024-07-05 05:29:51.216780,San Francisco,-103.7,658.95,32.82,8.2,4.79,5G NSA,GT 7,T-Mobile,n78,51,28.5,7,3,322.18,3,True,High,58.4,True,5,4,7,2024-07-05,6,1,4,4,0,0,1,1
2024-07-05 05:39:51.216777,Delhi,-90.1,225.12,48.46,17.5,3.5,5G NSA,Pixel 7,Vi,n78,31,32.0,14,0,249.04,3,False,Medium,78.3,False,5,4,7,2024-07-05,2,1,6,4,2,3,0,0
2024-07-05 05:49:51.216775,Berlin,-71.8,595.34,37.83,18.4,2.81,5G NSA,Pixel 7,AT&T,n260,21,44.9,40,4,29.84,1,True,Medium,76.5,False,5,4,7,2024-07-05,0,1,0,1,2,3,1,0
2024-07-05 05:59:51.216772,Kolkata,-83.3,976.98,53.29,10.8,1.07,4G,iPhone 14,Airtel,n28,21,32.9,27,3,357.15,3,True,Low,14.5,True,5,4,7,2024-07-05,3,0,1,2,1,4,1,1
2024-07-05 06:09:51.216770,New York,-85.3,335.87,95.29,11.8,2.22,4G,Nord 4,AT&T,n260,16,35.6,32,1,316.53,2,False,Low,53.9,False,6,4,7,2024-07-05,5,0,0,1,1,2,0,0
2024-07-05 06:19:51.216767,Kolkata,-92.9,896.68,79.3,4.1,4.6,5G SA,Pixel 7,Jio,n78,44,21.3,36,2,455.31,4,False,Low,28.3,False,6,4,7,2024-07-05,3,2,3,4,1,3,0,0
2024-07-05 06:29:51.216764,New York,-82.3,718.78,143.97,11.6,1.9,5G SA,Galaxy S23,Verizon,n41,80,20.2,54,2,244.93,5,True,High,25.2,False,6,4,7,2024-07-05,5,2,5,3,0,1,1,0
2024-07-05 06:39:51.216762,Tokyo,-103.5,810.85,40.95,11.9,2.92,5G SA,iPhone 14,T-Mobile,n78,75,44.1,35,3,274.47,1,False,Medium,76.2,True,6,4,7,2024-07-05,7,2,4,4,2,4,0,1
2024-07-05 06:49:51.216759,San Francisco,-69.6,276.8,71.68,11.7,1.28,5G NSA,iPhone 14,Verizon,n78,74,28.6,55,0,484.95,4,True,High,29.4,True,6,4,7,2024-07-05,6,1,5,4,0,4,1,1
2024-07-05 06:59:51.216757,Mumbai,-78.7,503.05,83.93,10.9,2.12,4G,iPhone 14,Vi,n28,82,41.7,11,3,372.09,2,True,Medium,37.2,True,6,4,7,2024-07-05,4,0,6,2,2,4,1,1
2024-07-05 07:09:51.216754,Kolkata,-100.9,136.03,123.94,13.8,2.66,4G,GT 7,Airtel,n258,14,43.1,59,0,222.44,4,True,High,19.1,True,7,4,7,2024-07-05,3,0,1,0,0,0,1,1
2024-07-05 07:19:51.216751,Kolkata,-78.3,296.47,112.63,6.0,3.39,4G,GT 7,Vi,n28,22,21.9,22,2,243.11,2,False,High,81.8,False,7,4,7,2024-07-05,3,0,6,2,0,0,0,0
2024-07-05 07:29:51.216749,San Francisco,-90.0,363.69,27.29,6.7,3.79,5G SA,GT 7,T-Mobile,n78,96,41.9,4,2,482.55,4,True,Low,19.0,True,7,4,7,2024-07-05,6,2,4,4,1,0,1,1
2024-07-05 07:39:51.216746,Chennai,-70.2,189.13,140.6,14.3,3.2,5G SA,GT 7,BSNL,n258,57,39.4,54,2,237.11,4,True,Low,16.1,False,7,4,7,2024-07-05,1,2,2,0,1,0,1,0
2024-07-05 07:49:51.216743,Berlin,-75.9,724.34,29.28,1.7,4.13,4G,iPhone 14,AT&T,n78,23,29.0,4,3,343.76,2,True,Low,55.3,False,7,4,7,2024-07-05,0,0,0,4,1,4,1,0
2024-07-05 07:59:51.216741,Kolkata,-78.1,968.57,113.02,3.7,4.64,4G,Pixel 7,Jio,n78,68,26.0,27,2,343.44,4,True,Medium,11.9,False,7,4,7,2024-07-05,3,0,3,4,2,3,1,0
2024-07-05 08:09:51.216738,Delhi,-90.4,864.23,21.71,3.6,4.79,5G NSA,GT 7,Airtel,n78,49,43.7,37,4,485.8,5,False,High,50.5,False,8,4,7,2024-07-05,2,1,1,4,0,0,0,0
2024-07-05 08:19:51.216736,Chennai,-76.8,294.34,133.08,15.2,2.36,5G SA,GT 7,Airtel,n258,26,33.4,6,3,174.78,3,True,Medium,80.4,False,8,4,7,2024-07-05,1,2,1,0,2,0,1,0
2024-07-05 08:29:51.216733,Chennai,-64.4,514.62,144.52,19.4,4.38,5G SA,GT 7,BSNL,n28,35,25.0,55,0,294.39,4,True,Medium,86.0,True,8,4,7,2024-07-05,1,2,2,2,2,0,1,1
2024-07-05 08:39:51.216730,New York,-68.6,517.35,64.35,13.3,1.11,5G SA,Galaxy S23,T-Mobile,n78,49,22.8,12,3,235.6,2,False,High,34.5,False,8,4,7,2024-07-05,5,2,4,4,0,1,0,0
2024-07-05 08:49:51.216728,New York,-63.7,216.34,55.8,17.6,4.07,4G,Pixel 7,T-Mobile,n78,54,34.1,38,1,489.46,5,True,Low,52.8,False,8,4,7,2024-07-05,5,0,4,4,1,3,1,0
2024-07-05 08:59:51.216723,San Francisco,-68.0,342.58,69.1,13.4,1.71,4G,iPhone 14,AT&T,n260,37,35.4,12,2,484.22,5,False,Medium,64.9,True,8,4,7,2024-07-05,6,0,0,1,2,4,0,1
2024-07-05 09:09:51.216720,Mumbai,-76.4,497.6,87.69,16.3,0.47,5G NSA,iPhone 14,Jio,n78,74,39.8,50,0,412.61,3,True,Medium,98.1,True,9,4,7,2024-07-05,4,1,3,4,2,4,1,1
2024-07-05 09:19:51.216717,Delhi,-108.8,119.07,130.84,17.3,0.16,4G,GT 7,Vi,n28,41,39.4,30,2,214.87,4,True,Low,65.9,False,9,4,7,2024-07-05,2,0,6,2,1,0,1,0
2024-07-05 09:29:51.216715,San Francisco,-85.2,960.65,75.41,16.1,1.92,5G NSA,Nord 4,Verizon,n78,96,37.9,19,2,190.98,3,False,Low,50.7,True,9,4,7,2024-07-05,6,1,5,4,1,2,0,1
2024-07-05 09:39:51.216712,Delhi,-99.9,141.22,88.78,8.1,4.58,4G,Nord 4,Jio,n28,81,20.5,32,4,136.78,4,False,High,24.9,False,9,4,7,2024-07-05,2,0,3,2,0,2,0,0
2024-07-05 09:49:51.216710,Delhi,-86.8,489.94,71.11,13.8,4.83,5G NSA,GT 7,Airtel,n28,86,38.8,34,2,497.94,4,True,Medium,61.0,False,9,4,7,2024-07-05,2,1,1,2,2,0,1,0
2024-07-05 09:59:51.216707,Tokyo,-98.3,209.99,141.84,12.2,4.22,5G SA,GT 7,T-Mobile,n41,26,31.0,38,1,87.92,4,False,Medium,29.2,True,9,4,7,2024-07-05,7,2,4,3,2,0,0,1
2024-07-05 10:09:51.216704,Mumbai,-91.2,552.83,35.42,19.1,1.38,5G NSA,iPhone 14,Vi,n258,73,38.3,34,3,358.68,3,False,Low,53.7,True,10,4,7,2024-07-05,4,1,6,0,1,4,0,1
2024-07-05 10:19:51.216702,Mumbai,-80.4,551.23,62.61,7.2,4.21,4G,Pixel 7,Jio,n78,11,23.3,6,3,472.2,4,False,Medium,59.2,False,10,4,7,2024-07-05,4,0,3,4,2,3,0,0
2024-07-05 10:29:51.216699,Mumbai,-81.6,687.44,132.55,3.5,1.21,5G NSA,Pixel 7,Airtel,n258,29,35.5,22,3,398.77,3,True,Medium,17.1,False,10,4,7,2024-07-05,4,1,1,0,2,3,1,0
2024-07-05 10:39:51.216697,Berlin,-73.2,986.36,66.22,13.3,4.08,5G SA,Galaxy S23,T-Mobile,n78,75,41.9,25,0,337.5,3,False,Low,75.9,True,10,4,7,2024-07-05,0,2,4,4,1,1,0,1
2024-07-05 10:49:51.216694,Tokyo,-94.1,806.07,84.53,5.2,2.95,5G SA,GT 7,T-Mobile,n41,39,27.0,16,1,368.53,2,True,High,65.7,False,10,4,7,2024-07-05,7,2,4,3,0,0,1,0
2024-07-05 10:59:51.216691,Mumbai,-84.8,442.92,99.71,9.1,3.86,4G,Galaxy S23,Vi,n78,30,20.2,21,2,355.44,4,True,Medium,30.3,True,10,4,7,2024-07-05,4,0,6,4,2,1,1,1
2024-07-05 11:09:51.216689,Kolkata,-78.4,934.02,115.88,18.8,1.04,4G,GT 7,Vi,n258,30,33.6,53,0,94.5,5,False,Low,72.1,False,11,4,7,2024-07-05,3,0,6,0,1,0,0,0
2024-07-05 11:19:51.216686,Mumbai,-94.3,914.87,148.94,2.0,1.17,5G SA,Nord 4,BSNL,n28,24,34.4,6,2,442.33,4,False,High,53.4,False,11,4,7,2024-07-05,4,2,2,2,0,2,0,0
2024-07-05 11:29:51.216684,Berlin,-61.9,147.32,147.82,9.8,0.59,5G SA,GT 7,Verizon,n41,48,38.8,45,2,32.41,1,True,Low,73.2,True,11,4,7,2024-07-05,0,2,5,3,1,0,1,1
2024-07-05 11:39:51.216681,Berlin,-67.6,957.9,112.92,7.8,4.87,5G NSA,iPhone 14,T-Mobile,n78,98,37.4,2,2,116.03,3,False,Low,74.5,True,11,4,7,2024-07-05,0,1,4,4,1,4,0,1
2024-07-05 11:49:51.216678,Chennai,-73.4,310.59,97.39,11.4,2.39,5G SA,Pixel 7,BSNL,n78,50,26.9,10,2,460.78,2,True,Low,13.0,False,11,4,7,2024-07-05,1,2,2,4,1,3,1,0
2024-07-05 11:59:51.216676,New York,-97.1,292.95,113.66,6.2,3.04,5G NSA,iPhone 14,T-Mobile,n260,11,21.2,43,1,208.4,4,False,High,80.0,True,11,4,7,2024-07-05,5,1,4,1,0,4,0,1
2024-07-05 12:09:51.216673,Mumbai,-82.4,990.15,117.02,15.5,1.74,4G,iPhone 14,BSNL,n78,79,40.0,33,2,422.64,1,False,Medium,55.2,False,12,4,7,2024-07-05,4,0,2,4,2,4,0,0
2024-07-05 12:19:51.216671,Tokyo,-101.5,474.36,27.82,15.7,1.24,4G,Galaxy S23,AT&T,n41,17,36.1,28,0,302.8,3,False,Low,20.3,False,12,4,7,2024-07-05,7,0,0,3,1,1,0,0
2024-07-05 12:29:51.216668,Tokyo,-94.2,898.77,113.57,4.0,0.93,5G SA,Pixel 7,Verizon,n260,38,41.9,49,4,377.03,4,True,Medium,73.5,False,12,4,7,2024-07-05,7,2,5,1,2,3,1,0
2024-07-05 12:39:51.216665,Tokyo,-60.2,866.52,32.09,3.9,2.23,4G,iPhone 14,T-Mobile,n260,17,42.9,18,4,269.54,3,True,Low,81.6,True,12,4,7,2024-07-05,7,0,4,1,1,4,1,1
2024-07-05 12:49:51.216663,San Francisco,-72.8,200.42,27.74,6.4,3.34,4G,Nord 4,AT&T,n41,33,31.6,29,1,245.87,5,False,Low,45.2,False,12,4,7,2024-07-05,6,0,0,3,1,2,0,0
2024-07-05 12:59:51.216660,Kolkata,-99.2,187.57,60.34,7.6,1.2,5G SA,GT 7,Airtel,n28,11,44.4,15,4,396.8,1,False,Medium,87.8,True,12,4,7,2024-07-05,3,2,1,2,2,0,0,1
2024-07-05 13:09:51.216658,Chennai,-71.2,842.9,68.28,7.9,3.23,5G SA,GT 7,Vi,n28,36,44.5,39,4,33.05,1,False,Medium,60.5,True,13,4,7,2024-07-05,1,2,6,2,2,0,0,1
2024-07-05 13:19:51.216655,Kolkata,-71.4,517.11,38.28,16.7,1.24,4G,Galaxy S23,Airtel,n28,65,42.0,34,0,293.1,3,True,High,64.4,False,13,4,7,2024-07-05,3,0,1,2,0,1,1,0
2024-07-05 13:29:51.216652,Delhi,-73.8,619.07,75.54,16.2,4.54,5G SA,iPhone 14,BSNL,n258,77,43.0,9,4,311.6,2,False,Low,81.5,True,13,4,7,2024-07-05,2,2,2,0,1,4,0,1
2024-07-05 13:39:51.216650,Chennai,-76.8,886.13,137.92,16.3,2.56,5G SA,Pixel 7,Vi,n78,83,34.5,53,1,267.65,5,False,Medium,96.4,False,13,4,7,2024-07-05,1,2,6,4,2,3,0,0
2024-07-05 13:49:51.216647,Chennai,-102.1,231.52,22.78,14.3,4.89,5G SA,Galaxy S23,Vi,n258,59,23.6,25,0,336.29,4,False,High,63.1,True,13,4,7,2024-07-05,1,2,6,0,0,1,0,1
2024-07-05 13:59:51.216645,Mumbai,-95.6,453.78,37.43,18.5,2.35,5G SA,Nord 4,Vi,n258,36,39.1,51,2,328.57,1,True,Medium,24.8,False,13,4,7,2024-07-05,4,2,6,0,2,2,1,0
2024-07-05 14:09:51.216642,Berlin,-64.5,153.24,46.05,14.4,3.63,4G,Pixel 7,Verizon,n41,70,42.9,9,2,415.86,4,False,Low,69.2,True,14,4,7,2024-07-05,0,0,5,3,1,3,0,1
2024-07-05 14:19:51.216639,Tokyo,-99.4,533.97,58.88,2.9,2.53,5G SA,Galaxy S23,Verizon,n41,94,21.0,2,0,23.5,3,True,Low,61.9,False,14,4,7,2024-07-05,7,2,5,3,1,1,1,0
2024-07-05 14:29:51.216637,Berlin,-95.8,453.4,37.91,3.5,2.01,4G,GT 7,AT&T,n78,50,41.3,17,2,236.53,4,True,Medium,53.5,False,14,4,7,2024-07-05,0,0,0,4,2,0,1,0
2024-07-05 14:39:51.216634,New York,-89.0,953.21,60.79,13.1,1.49,5G NSA,Nord 4,T-Mobile,n41,32,37.7,53,4,111.92,3,False,Low,32.2,False,14,4,7,2024-07-05,5,1,4,3,1,2,0,0
2024-07-05 14:49:51.216632,San Francisco,-71.9,845.05,91.34,17.7,0.2,5G NSA,GT 7,T-Mobile,n260,71,24.1,10,0,301.87,2,True,Low,68.6,True,14,4,7,2024-07-05,6,1,4,1,1,0,1,1
2024-07-05 14:59:51.216629,Tokyo,-96.4,513.52,145.71,8.6,2.44,4G,Galaxy S23,T-Mobile,n260,14,44.0,53,4,215.98,2,False,High,21.2,False,14,4,7,2024-07-05,7,0,4,1,0,1,0,0
2024-07-05 15:09:51.216627,San Francisco,-108.6,487.3,105.3,12.8,0.76,5G NSA,Galaxy S23,T-Mobile,n260,42,45.0,1,4,194.52,1,True,Medium,58.8,False,15,4,7,2024-07-05,6,1,4,1,2,1,1,0
2024-07-05 15:19:51.216624,Delhi,-103.6,636.07,114.2,10.4,4.12,5G NSA,GT 7,Vi,n78,47,30.8,50,2,163.85,4,False,High,38.5,False,15,4,7,2024-07-05,2,1,6,4,0,0,0,0
2024-07-05 15:29:51.216621,Kolkata,-73.8,834.91,32.58,18.6,4.74,4G,Nord 4,Jio,n258,70,20.5,58,0,274.57,4,True,Medium,65.2,False,15,4,7,2024-07-05,3,0,3,0,2,2,1,0
2024-07-05 15:39:51.216619,New York,-76.7,867.52,56.57,4.5,3.89,4G,Galaxy S23,Verizon,n260,61,23.1,47,3,412.55,5,False,Medium,98.4,False,15,4,7,2024-07-05,5,0,5,1,2,1,0,0
2024-07-05 15:49:51.216616,Chennai,-106.8,626.9,31.19,16.1,3.21,4G,GT 7,BSNL,n28,48,44.0,17,1,338.03,2,False,Medium,41.5,False,15,4,7,2024-07-05,1,0,2,2,2,0,0,0
2024-07-05 15:59:51.216614,New York,-96.6,243.76,114.83,14.7,2.77,5G NSA,Nord 4,Verizon,n260,21,41.8,51,1,92.52,2,True,Low,92.1,False,15,4,7,2024-07-05,5,1,5,1,1,2,1,0
